"gene","xist_r","airn_r","kcnq1ot1_r"
"Cstf2_chrX_134059187_134086819_+_ENSMUSG00000031256.11_ENSMUSG00000031256.11.unspliced",0.0735387065015582,0.0589750874027074,0.0854172261050563
"Cstf2_chrX_134059187_134086819_+_ENSMUSG00000031256.11_ENSMUST00000113287.7",0.178507549870858,0.152904010654861,0.152206629321714
"Cstf3_chr2_104590523_104665429_+_ENSMUSG00000027176.8_ENSMUSG00000027176.8.unspliced",0.194921393027415,0.526076192441234,0.512001478409219
"CT010467.1_chr17_39846353_39848201_+_ENSMUSG00000106106.3_ENSMUST00000198477.2.monoexonic.unspliced",0.0883782945892816,0.0716782935408226,-0.0303369940589547
"CT010467.2_chr17_39848103_39848827_-_ENSMUSG00000118642.1_ENSMUSG00000118642.1.unspliced",0.0560308670640611,0.00270790300083851,-0.0688559732632483
"Ctbp1_chr5_33247723_33274994_-_ENSMUSG00000037373.12_ENSMUSG00000037373.12.unspliced",0.145839833505031,0.09852623759627,0.129156432306288
"Ctbp2_chr7_132987563_133124354_-_ENSMUSG00000030970.16_ENSMUSG00000030970.16.unspliced",0.183758795749434,0.282940884615954,0.267630468152149
"Ctbs_chr3_146449795_146465849_+_ENSMUSG00000028189.12_ENSMUSG00000028189.12.unspliced",0.365998272021626,0.433449157650534,0.355271338610249
"Ctbs_chr3_146449795_146465849_+_ENSMUSG00000028189.12_ENSMUST00000029840.3",0.371929673915695,0.401378782390014,0.286917505027923
"Ctc1_chr11_69015911_69036473_+_ENSMUSG00000020898.18_ENSMUSG00000020898.18.unspliced",0.251945343409782,0.206430248410364,0.27223892092415
"Ctc1_chr11_69015911_69036473_+_ENSMUSG00000020898.18_ENSMUST00000161455.7",0.224305662607465,0.124455025494775,0.113780568347803
"Ctcf_chr8_105636568_105682922_+_ENSMUSG00000005698.15_ENSMUSG00000005698.15.unspliced",0.241518873524873,0.249349814862651,0.217519071301591
"Ctdnep1_chr11_69981156_69990601_+_ENSMUSG00000018559.16_ENSMUSG00000018559.16.unspliced",0.157909773030282,0.117930121964487,0.124484062959526
"Ctdp1_chr18_80407959_80469695_-_ENSMUSG00000033323.14_ENSMUSG00000033323.14.unspliced",0.0378958308526978,0.231403373719947,0.17095579473475
"Ctdsp1_chr1_74391509_74397285_+_ENSMUSG00000026176.13_ENSMUSG00000026176.13.unspliced",0.0875580288846245,0.276890347381359,0.284464063973575
"Ctdsp2_chr10_126978717_126999975_+_ENSMUSG00000078429.9_ENSMUSG00000078429.9.unspliced",0.0188406565880016,0.26251281331859,0.198361641692548
"Ctdspl_chr9_118926453_119043998_+_ENSMUSG00000047409.13_ENSMUSG00000047409.13.unspliced",0.144922887023404,0.366333462328919,0.378532923792215
"Ctdspl_chr9_118926453_119043998_+_ENSMUSG00000047409.13_ENSMUST00000172464.1",0.203515997346464,0.0814696119754122,0.117680183329797
"Ctdspl2_chr2_121956001_122013642_+_ENSMUSG00000033411.16_ENSMUSG00000033411.16.unspliced",0.249848665074482,0.34638168876036,0.37032431423245
"Ctf1_chr7_127712736_127718192_+_ENSMUSG00000042340.6_ENSMUSG00000042340.6.unspliced",0.179059959680487,0.196019664730021,0.218115500809081
"Cth_chr3_157894248_157925077_-_ENSMUSG00000028179.12_ENSMUSG00000028179.12.unspliced",0.152418997078367,0.16015354406123,0.193937744475908
"Cthrc1_chr15_39076932_39087121_+_ENSMUSG00000054196.7_ENSMUSG00000054196.7.unspliced",0.209395351991255,0.162310863547397,0.159000011091905
"Ctif_chr18_75431224_75697554_-_ENSMUSG00000052928.9_ENSMUSG00000052928.9.unspliced",0.227494325161807,0.30011188353412,0.276731149750819
"Ctla2b_chr13_60895350_60897447_-_ENSMUSG00000074874.10_ENSMUSG00000074874.10.unspliced",0.139374383730157,0.0882236268924097,0.10507113445148
"Ctnna1_chr18_35118859_35254779_+_ENSMUSG00000037815.7_ENSMUSG00000037815.7.unspliced",0.198509449663863,0.162934852273812,0.214962726474727
"Ctnnal1_chr4_56810935_56865188_-_ENSMUSG00000038816.14_ENSMUSG00000038816.14.unspliced",0.180866005643419,0.26869315287285,0.271435632744389
"Ctnnal1_chr4_56810935_56865188_-_ENSMUSG00000038816.14_ENSMUST00000107612.2",0.103941190841382,0.0634210064884483,0.0612546688443483
"Ctnnb1_chr9_120929216_120960507_+_ENSMUSG00000006932.17_ENSMUSG00000006932.17.unspliced",0.114110540728383,0.138620102005724,0.195068383921086
"Ctnnbip1_chr4_149518236_149566437_+_ENSMUSG00000028988.13_ENSMUSG00000028988.13.unspliced",-0.0863118413164904,-0.00160153595544358,0.00842159644918721
"Ctnnbl1_chr2_157737401_157891614_+_ENSMUSG00000027649.15_ENSMUSG00000027649.15.unspliced",0.073369883863275,0.189011776496095,0.305961191777231
"Ctnnd1_chr2_84600071_84650765_-_ENSMUSG00000034101.14_ENSMUSG00000034101.14.unspliced",0.215984680632011,0.232738751014311,0.262003629606951
"Ctnnd1_chr2_84600071_84650765_-_ENSMUSG00000034101.14_ENSMUST00000111677.7",0.185935057530661,0.239901474750506,0.208732537637389
"Ctns_chr11_73183596_73199042_-_ENSMUSG00000005949.9_ENSMUSG00000005949.9.unspliced",0.101349734620712,0.311739251176229,0.306847916949634
"Ctps_chr4_120539868_120570276_-_ENSMUSG00000028633.7_ENSMUSG00000028633.7.unspliced",0.179602375848627,0.174645887675236,0.160546919809613
"Ctps2_chrX_162901238_163032508_+_ENSMUSG00000031360.14_ENSMUSG00000031360.14.unspliced",0.182639683083505,0.206215244893289,0.173299318889672
"Ctr9_chr7_111028951_111056377_+_ENSMUSG00000005609.16_ENSMUSG00000005609.16.unspliced",0.238923842198622,0.359540729854077,0.310668531827824
"Ctrl_chr8_105932003_105933862_-_ENSMUSG00000031896.7_ENSMUSG00000031896.7.unspliced",0.124850861649616,0.139217924942115,0.243751583298887
"Ctsa_chr2_164832873_164841032_+_ENSMUSG00000017760.16_ENSMUSG00000017760.16.unspliced",0.255256873139856,0.287819771212302,0.29492099620277
"Ctsb_chr14_63122462_63145923_+_ENSMUSG00000021939.8_ENSMUSG00000021939.8.unspliced",0.0989913585315049,0.055526975429607,0.0670956332380685
"Ctsc_chr7_88278085_88310888_+_ENSMUSG00000030560.17_ENSMUST00000131108.8",-0.00781306699209468,-0.022102360556995,-0.00566554492114278
"Ctsd_chr7_142375911_142388038_-_ENSMUSG00000007891.16_ENSMUSG00000007891.16.unspliced",0.0844720901051218,0.10712401148407,0.144543908721467
"Ctse_chr1_131638306_131675505_+_ENSMUSG00000004552.16_ENSMUSG00000004552.16.unspliced",0.196198810388149,0.162910058984388,0.0378024367576072
"Ctsf_chr19_4855130_4860918_+_ENSMUSG00000083282.3_ENSMUSG00000083282.3.unspliced",0.113472593475581,0.281035346032689,0.254478249334937
"Ctsh_chr9_90054152_90076089_+_ENSMUSG00000032359.14_ENSMUSG00000032359.14.unspliced",0.17920011431053,0.198397860227338,0.164540660353168
"Ctsj_chr13_61000179_61005959_-_ENSMUSG00000055298.6_ENSMUSG00000055298.6.unspliced",0.0302558091508814,0.00567046973726773,0.0159859167176092
"Ctsj_chr13_61000179_61005959_-_ENSMUSG00000055298.6_ENSMUST00000071526.5",-0.0359167242826203,-0.044787427854736,0.00592335270744251
"Ctsj_chr13_61000179_61005959_-_ENSMUSG00000055298.6_ENSMUST00000224224.1",-0.0287720146605053,-0.0381010325885511,0.00827149077507125
"Ctsk_chr3_95499256_95509362_+_ENSMUSG00000028111.4_ENSMUSG00000028111.4.unspliced",0.139209503763181,0.233362026906443,0.233387395283374
"Ctsk_chr3_95499256_95509362_+_ENSMUSG00000028111.4_ENSMUST00000015664.4",0.01208032128571,0.0207249494823987,0.0181085192552766
"Ctsl_chr13_64359337_64370890_-_ENSMUSG00000021477.9_ENSMUSG00000021477.9.unspliced",0.0230600093009695,0.082263317882634,0.218527250041171
"Ctso_chr3_81932601_81956725_+_ENSMUSG00000028015.3_ENSMUSG00000028015.3.unspliced",0.0778132190460152,0.202762940062916,0.193469524083356
"Ctsq_chr13_61035024_61040631_-_ENSMUSG00000021439.8_ENSMUST00000021888.8",-0.00407034443248647,0.10991866223274,0.0696822253318128
"Ctsr_chr13_61159204_61164256_-_ENSMUSG00000055679.5_ENSMUST00000021889.5",0.0333718334209853,0.0326263455616262,0.0698630151807748
"Ctsz_chr2_174427493_174439039_-_ENSMUSG00000016256.10_ENSMUSG00000016256.10.unspliced",0.073761101731354,0.0531070747241995,0.0340653276086227
"Cttn_chr7_144435733_144471009_-_ENSMUSG00000031078.15_ENSMUSG00000031078.15.unspliced",0.018642165455513,0.192163695895473,0.275388516065142
"Cttnbp2_chr6_18366478_18514843_-_ENSMUSG00000000416.16_ENSMUSG00000000416.16.unspliced",0.0575302255413551,0.161612336505758,0.158430034230793
"Cttnbp2_chr6_18366478_18514843_-_ENSMUSG00000000416.16_ENSMUST00000090601.11",0.10237592431389,0.242212460109373,0.238950664733324
"Cttnbp2nl_chr3_105001915_105053146_-_ENSMUSG00000062127.11_ENSMUSG00000062127.11.unspliced",0.189681613469449,0.269500518921837,0.226030147934962
"Ctu1_chr7_43672016_43678298_+_ENSMUSG00000038888.8_ENSMUSG00000038888.8.unspliced",0.116302024359176,0.215005995557911,0.183055042929034
"Ctu2_chr8_122476143_122484138_+_ENSMUSG00000049482.16_ENSMUSG00000049482.16.unspliced",0.0951903299803921,0.156843048848451,0.190343654510574
"Ctxn1_chr8_4257660_4259274_-_ENSMUSG00000048644.8_ENSMUSG00000048644.8.unspliced",0.0167268601389713,0.150328410198511,0.143035498688623
"Cubn_chr2_13276338_13491813_-_ENSMUSG00000026726.10_ENSMUST00000091436.6",-0.0152817788459521,-0.0519205406339997,-0.0299181123097005
"Cuedc1_chr11_88098058_88194140_+_ENSMUSG00000018378.13_ENSMUSG00000018378.13.unspliced",0.182596321009127,0.39354780284864,0.345789818250562
"Cuedc2_chr19_46329812_46338702_-_ENSMUSG00000036748.16_ENSMUSG00000036748.16.unspliced",0.120319118487515,0.114721847398907,0.193963538936559
"Cul1_chr6_47453398_47526139_+_ENSMUSG00000029686.15_ENSMUSG00000029686.15.unspliced",0.261551235078609,0.266123045466489,0.262107477938297
"Cul1_chr6_47453398_47526139_+_ENSMUSG00000029686.15_ENSMUST00000143941.2",0.326482082998361,0.347170820542574,0.378908448997708
"Cul2_chr18_3382988_3436377_+_ENSMUSG00000024231.15_ENSMUSG00000024231.15.unspliced",0.169705821439339,0.154867621098808,0.148726269076377
"Cul3_chr1_80264923_80340480_-_ENSMUSG00000004364.14_ENSMUSG00000004364.14.unspliced",0.0420178197650167,0.155147613205717,0.161688289899537
"Cul4a_chr8_13105621_13147940_+_ENSMUSG00000031446.14_ENSMUSG00000031446.14.unspliced",0.148111008546964,0.305091524788719,0.393210536817339
"Cul4b_chrX_38533274_38576196_-_ENSMUSG00000031095.15_ENSMUSG00000031095.15.unspliced",0.265771449840005,0.255537015205839,0.258305877749717
"Cul4b_chrX_38533274_38576196_-_ENSMUSG00000031095.15_ENSMUST00000016681.14",0.220650435792403,0.281752927329451,0.2383807414101
"Cul5_chr9_53614582_53670014_-_ENSMUSG00000032030.16_ENSMUSG00000032030.16.unspliced",0.146107820338594,0.240738058592565,0.228005416090546
"Cul7_chr17_46650337_46664364_+_ENSMUSG00000038545.13_ENSMUSG00000038545.13.unspliced",0.185475491152993,0.367994697266727,0.310730356019388
"Cuta_chr17_26933819_26939569_-_ENSMUSG00000024194.16_ENSMUSG00000024194.16.unspliced",0.114728622642354,0.126379698478089,0.14855725806134
"Cutal_chr2_34874396_34892132_+_ENSMUSG00000026870.19_ENSMUSG00000026870.19.unspliced",0.174077612525009,0.110832300928078,0.120696547389961
"Cutal_chr2_34874396_34892132_+_ENSMUSG00000026870.19_ENSMUST00000028228.5",0.202081779002788,0.0983680555761966,0.178952483488557
"Cutal_chr2_34874396_34892132_+_ENSMUSG00000026870.19_ENSMUST00000047447.12",0.109265061535865,0.0947869130769205,0.150424511508591
"Cutc_chr19_43752996_43768638_+_ENSMUSG00000025193.14_ENSMUSG00000025193.14.unspliced",0.064791749611658,0.132371818695001,0.142455901060694
"Cux1_chr5_136248135_136567490_-_ENSMUSG00000029705.17_ENSMUSG00000029705.17.unspliced",0.126693974522911,0.26897328282794,0.336489761591667
"Cux1_chr5_136248135_136567490_-_ENSMUSG00000029705.17_ENSMUST00000175975.8",0.309132830176416,0.442625125829318,0.44433223944371
"Cux1_chr5_136248135_136567490_-_ENSMUSG00000029705.17_ENSMUST00000176172.7",0.184704308591561,0.330630960647732,0.458298180368084
"Cux1_chr5_136248135_136567490_-_ENSMUSG00000029705.17_ENSMUST00000176778.7",0.158549128137819,0.302081561542297,0.374903129047567
"Cux2_chr5_121856366_122050102_-_ENSMUSG00000042589.18_ENSMUSG00000042589.18.unspliced",0.0838756495291897,0.176785794228052,0.190302797207603
"Cux2_chr5_121856366_122050102_-_ENSMUSG00000042589.18_ENSMUST00000168288.8",-0.0142326240120846,0.168834259151506,0.249233250587495
"Cwc15_chr9_14500617_14510577_+_ENSMUSG00000004096.9_ENSMUSG00000004096.9.unspliced",0.0319461220416414,0.0414243303036319,0.0890704085253938
"Cwc22_chr2_77881159_77946375_-_ENSMUSG00000027014.14_ENSMUSG00000027014.14.unspliced",0.453299507510621,0.416193453868054,0.367453125052693
"Cwc25_chr11_97745481_97766556_-_ENSMUSG00000018541.10_ENSMUSG00000018541.10.unspliced",0.327830940410229,0.247903475038785,0.27430743234256
"Cwc27_chr13_104631140_104817142_-_ENSMUSG00000021715.12_ENSMUSG00000021715.12.unspliced",0.295250042109396,0.252945246014477,0.273843745118783
"Cwf19l1_chr19_44108637_44135876_-_ENSMUSG00000025200.7_ENSMUSG00000025200.7.unspliced",0.173349562009803,0.335251029507216,0.312061524426308
"Cwf19l2_chr9_3403592_3479236_+_ENSMUSG00000025898.6_ENSMUSG00000025898.6.unspliced",0.198818094471526,0.416583790592117,0.4225869290563
"Cwh43_chr5_73406075_73453435_+_ENSMUSG00000029154.13_ENSMUSG00000029154.13.unspliced",-0.0227328412364879,-0.0423575225634464,0.00952151403343248
"Cx3cl1_chr8_94772009_94782427_+_ENSMUSG00000031778.13_ENSMUSG00000031778.13.unspliced",0.0913616079694205,0.272740142388518,0.239623613940176
"Cxadr_chr16_78301489_78359774_+_ENSMUSG00000022865.14_ENSMUSG00000022865.14.unspliced",0.180389115790134,0.303471516415193,0.273103779073035
"Cxadr_chr16_78301489_78359774_+_ENSMUSG00000022865.14_ENSMUST00000231356.1",0.264738036067422,0.250702619219901,0.222137478845698
"Cxcl12_chr6_117168535_117181367_+_ENSMUSG00000061353.11_ENSMUSG00000061353.11.unspliced",0.0345099185387535,0.0978888779889867,0.115737981726511
"Cxcl14_chr13_56288643_56296551_-_ENSMUSG00000021508.11_ENSMUSG00000021508.11.unspliced",0.0391944572330628,0.254901523927931,0.207629910060519
"Cxcl16_chr11_70453983_70459984_-_ENSMUSG00000018920.11_ENSMUSG00000018920.11.unspliced",0.176132100339364,0.211628376555244,0.268138910101501
"Cxcr2_chr1_74153989_74161246_+_ENSMUSG00000026180.8_ENSMUST00000027372.7",-0.0476318166577882,0.161049166715224,0.143364154899584
"Cxcr2_chr1_74153989_74161246_+_ENSMUSG00000026180.8_ENSMUST00000106899.3",-0.0596314354447177,0.175765078403814,0.154529920983577
"Cxcr5_chr9_44511787_44561877_-_ENSMUSG00000047880.15_ENSMUST00000062215.7",-0.0361220296682633,0.04822753675186,0.22283196240185
"Cxcr6_chr9_123806475_123811760_+_ENSMUSG00000048521.8_ENSMUST00000049810.8",0.0416542112649952,-0.00301563560951441,0.000105639479420208
"Cxxc1_chr18_74216124_74221496_+_ENSMUSG00000024560.7_ENSMUSG00000024560.7.unspliced",0.134058698253228,0.244568988201154,0.215750825510738
"Cyb561_chr11_105933702_105953336_-_ENSMUSG00000019590.16_ENSMUSG00000019590.16.unspliced",-0.00599966975314676,0.136201777017585,0.0846760970343464
"Cyb561a3_chr19_10577172_10595961_+_ENSMUSG00000034445.8_ENSMUSG00000034445.8.unspliced",0.0748709752958497,0.0568488099942877,0.126926451802219
"Cyb561a3_chr19_10577172_10595961_+_ENSMUSG00000034445.8_ENSMUST00000235271.1",0.0900912619208677,0.0764618828635546,0.147100063035144
"Cyb561d1_chr3_108195687_108201212_-_ENSMUSG00000048796.7_ENSMUSG00000048796.7.unspliced",0.332459745414584,0.399679071671246,0.391556150611659
"Cyb561d2_chr9_107539007_107542193_-_ENSMUSG00000037190.12_ENSMUSG00000037190.12.unspliced",0.0856326570922859,0.0904515796004988,0.0964842678494515
"Cyb5a_chr18_84838704_84879871_+_ENSMUSG00000024646.14_ENSMUSG00000024646.14.unspliced",0.0680966697058523,0.0358810523512708,0.0394418434385751
"Cyb5b_chr8_107150640_107187471_+_ENSMUSG00000031924.4_ENSMUSG00000031924.4.unspliced",0.0194275381107336,0.0514350733894217,0.111561100040788
"Cyb5d1_chr11_69391925_69395631_-_ENSMUSG00000044795.12_ENSMUST00000108660.7",0.143056136021988,0.208503049639837,0.254735789147647
"Cyb5d2_chr11_72777232_72796142_-_ENSMUSG00000057778.14_ENSMUSG00000057778.14.unspliced",0.120997327844636,0.377227348140844,0.352831697163534
"Cyb5r1_chr1_134405559_134411740_+_ENSMUSG00000026456.18_ENSMUSG00000026456.18.unspliced",0.192663267582327,0.35993913781296,0.356035053287038
"Cyb5r2_chr7_107748455_107758032_-_ENSMUSG00000048065.8_ENSMUSG00000048065.8.unspliced",-0.0441195898494177,-0.0158775642627102,0.0726622984921737
"Cyb5r3_chr15_83153494_83172592_-_ENSMUSG00000018042.18_ENSMUSG00000018042.18.unspliced",0.0060318537044714,0.157324947794626,0.19758385632135
"Cyb5r3_chr15_83153494_83172592_-_ENSMUSG00000018042.18_ENSMUST00000162178.7",0.0175910709195672,0.00667036687421469,0.0663535176012528
"Cyb5r4_chr9_87022014_87077774_+_ENSMUSG00000032872.16_ENSMUSG00000032872.16.unspliced",0.0259154834563424,0.143707760403373,0.13406159609303
"Cyb5rl_chr4_107066988_107088268_+_ENSMUSG00000028621.17_ENSMUSG00000028621.17.unspliced",0.0959980636755787,0.251383642353655,0.286809709231963
"Cyb5rl_chr4_107066988_107088268_+_ENSMUSG00000028621.17_ENSMUST00000106756.8",-0.00169446092693341,0.0171825500256602,0.119450751128994
"Cyba_chr8_122424776_122432930_-_ENSMUSG00000006519.11_ENSMUSG00000006519.11.unspliced",0.252272709458129,0.127536023032401,0.061829550598585
"Cybc1_chr11_121222588_121229322_-_ENSMUSG00000039294.14_ENSMUSG00000039294.14.unspliced",0.119095044950875,0.131352358714421,0.243893608282015
"Cybrd1_chr2_71117923_71142926_+_ENSMUSG00000027015.4_ENSMUSG00000027015.4.unspliced",0.0187282969175853,0.18181269413097,0.186231767693752
"Cyc1_chr15_76343523_76346260_+_ENSMUSG00000022551.8_ENSMUSG00000022551.8.unspliced",0.058285939585006,-0.0288612617221663,0.0746970178008796
"Cycs_chr6_50562563_50566538_-_ENSMUSG00000063694.5_ENSMUSG00000063694.5.unspliced",0.114276073514902,0.346264953925623,0.349374053989252
"Cyfip1_chr7_55841745_55932602_+_ENSMUSG00000030447.15_ENSMUSG00000030447.15.unspliced",0.263178710873933,0.31573152761444,0.361275061404471
"Cyfip2_chr11_46193850_46312859_-_ENSMUSG00000020340.16_ENSMUSG00000020340.16.unspliced",0.190742361679409,0.214215617801536,0.190350071920665
"Cyhr1_chr15_76643395_76660117_-_ENSMUSG00000053929.17_ENSMUSG00000053929.17.unspliced",0.296941060637534,0.289062074289213,0.271354298728343
"Cyld_chr8_88697028_88751945_+_ENSMUSG00000036712.15_ENSMUSG00000036712.15.unspliced",0.16173024695063,0.268638722294151,0.277504407339758
"Cyp11a1_chr9_58006411_58027023_+_ENSMUSG00000032323.13_ENSMUSG00000032323.13.unspliced",0.188675129420236,0.10025132162517,0.165418599983527
"Cyp20a1_chr1_60343323_60388060_+_ENSMUSG00000049439.13_ENSMUSG00000049439.13.unspliced",0.167568903710191,0.250684454147639,0.325757185209701
"Cyp21a1_chr17_34801348_34804561_-_ENSMUSG00000024365.9_ENSMUST00000025223.8",0.22005646660173,0.228198215778506,0.239173752734346
"Cyp26a1_chr19_37697798_37701536_+_ENSMUSG00000024987.6_ENSMUSG00000024987.6.unspliced",0.195969450440046,0.174569192115129,0.16370881269506
"Cyp26c1_chr19_37685581_37693398_+_ENSMUSG00000062432.4_ENSMUSG00000062432.4.unspliced",0.0186667311143814,0.10921337457677,0.271906046908191
"Cyp27b1_chr10_127048250_127053006_+_ENSMUSG00000006724.12_ENSMUSG00000006724.12.unspliced",0.120223985189124,0.295564583600428,0.23026874396603
"Cyp2a21-ps_chr7_26917381_26952346_+_ENSMUSG00000108487.1_ENSMUSG00000108487.1.unspliced",-0.097437349025629,-0.0391987334729651,0.0618202853906124
"Cyp2b23_chr7_26665227_26686437_-_ENSMUSG00000040650.8_ENSMUST00000077356.6",-0.0339104957033432,0.0887318690056161,0.0859475585778765
"Cyp2c52-ps_chr19_38976647_39003289_+_ENSMUSG00000114610.1_ENSMUSG00000114610.1.unspliced",0.148021292026291,0.271061845668968,0.409768956352003
"Cyp2c52-ps_chr19_38976647_39003289_+_ENSMUSG00000114610.1_ENSMUST00000225458.1",0.035499760392609,0.142520914273149,0.292253303080276
"Cyp2c55_chr19_39007019_39042693_+_ENSMUSG00000025002.5_ENSMUSG00000025002.5.unspliced",0.0741800873888718,0.0181659188861514,0.0802339014378013
"Cyp2c55_chr19_39007019_39042693_+_ENSMUSG00000025002.5_ENSMUST00000025966.4",0.0927485414563716,-0.0133078754339673,0.0100607899410332
"Cyp2d22_chr15_82370527_82380260_-_ENSMUSG00000061740.8_ENSMUSG00000061740.8.unspliced",0.253392073476668,0.165858874950809,0.0754216286082238
"Cyp2r1_chr7_114549682_114562972_-_ENSMUSG00000030670.16_ENSMUSG00000030670.16.unspliced",-0.0141757506419434,0.0958005644434842,0.111658035592172
"Cyp2s1_chr7_25802475_25816913_-_ENSMUSG00000040703.11_ENSMUSG00000040703.11.unspliced",0.107077198503409,0.134131196486436,0.22590179828362
"Cyp2u1_chr3_131288441_131303227_-_ENSMUSG00000027983.13_ENSMUSG00000027983.13.unspliced",0.0979580001476093,0.112214732004151,0.15912983848041
"Cyp39a1_chr17_43667425_43751431_+_ENSMUSG00000023963.10_ENSMUST00000233627.1",0.0959307755641538,0.0140023003679238,0.0143472708546991
"Cyp46a1_chr12_108334381_108362234_+_ENSMUSG00000021259.5_ENSMUSG00000021259.5.unspliced",0.162357108612503,0.160515198098849,0.17469185392868
"Cyp46a1_chr12_108334381_108362234_+_ENSMUSG00000021259.5_ENSMUST00000021684.5",0.070309689856211,0.131997465962073,0.188263892246411
"Cyp4f13_chr17_32924688_32947402_-_ENSMUSG00000024055.15_ENSMUSG00000024055.15.unspliced",0.254474655431685,0.292929612844234,0.282518680607218
"Cyp4f16_chr17_32536558_32551798_+_ENSMUSG00000048440.16_ENSMUSG00000048440.16.unspliced",0.0976189063119753,0.181025641231829,0.279431666490915
"Cyp4f17_chr17_32506050_32530143_+_ENSMUSG00000091586.2_ENSMUSG00000091586.2.unspliced",0.256509327080117,0.383125449622753,0.327229877407287
"Cyp4f17_chr17_32506050_32530143_+_ENSMUSG00000091586.2_ENSMUST00000165999.1",0.253868682637107,0.364259157657085,0.312826402931626
"Cyp4f41-ps_chr17_32950961_32965718_-_ENSMUSG00000024295.9_ENSMUSG00000024295.9.unspliced",0.272886491016491,0.419823421421225,0.430128170891825
"Cyp51_chr5_4081145_4104746_-_ENSMUSG00000001467.5_ENSMUSG00000001467.5.unspliced",0.137817188778306,0.164993799619128,0.1591743706694
"Cyp7b1_chr3_18071950_18243338_-_ENSMUSG00000039519.6_ENSMUSG00000039519.6.unspliced",0.0630768618989925,0.0935032890983745,0.185526967968659
"Cyren_chr6_34871771_34878060_-_ENSMUSG00000046806.13_ENSMUSG00000046806.13.unspliced",0.248749539620842,0.353239782227391,0.425357515451682
"Cysltr1_chrX_106574346_106603679_-_ENSMUSG00000052821.3_ENSMUSG00000052821.3.unspliced",0.039694201335342,0.0733646968746975,0.039771180950643
"Cystm1_chr18_36342520_36403097_+_ENSMUSG00000046727.13_ENSMUSG00000046727.13.unspliced",0.104022212672485,0.240769940695448,0.236502643082454
"Cyth1_chr11_118132019_118248592_-_ENSMUSG00000017132.17_ENSMUSG00000017132.17.unspliced",0.107143902104554,0.329258907406392,0.310639158920858
"Cyth2_chr7_45806637_45814581_-_ENSMUSG00000003269.17_ENSMUSG00000003269.17.unspliced",0.150155824984058,0.197803046095504,0.268441566814679
"Cyth3_chr5_143622447_143710250_+_ENSMUSG00000018001.18_ENSMUSG00000018001.18.unspliced",0.186502340050052,0.233510430372258,0.250785458826343
"Cyth3_chr5_143622447_143710250_+_ENSMUSG00000018001.18_ENSMUST00000110727.1",0.201791094846783,0.267800554137622,0.362410821692665
"Czib_chr4_107889813_107899384_+_ENSMUSG00000028608.15_ENSMUSG00000028608.15.unspliced",0.247373745680587,0.193774197479504,0.19757181600464
"Czib_chr4_107889813_107899384_+_ENSMUSG00000028608.15_ENSMUST00000119394.7",0.113473039121935,0.0777686196853073,0.155153646679835
"Czib_chr4_107889813_107899384_+_ENSMUSG00000028608.15_ENSMUST00000120473.7",0.0860037008701955,0.121830533316644,0.1165995178902
"D030025P21Rik_chr12_84875769_84879755_+_ENSMUSG00000092130.2_ENSMUST00000220643.1.monoexonic.unspliced",0.234395903556031,0.110449183168242,0.0469750287106321
"D030028A08Rik_chr11_96916270_96965060_+_ENSMUSG00000078700.10_ENSMUST00000131501.7",0.271388813051111,0.434709860388505,0.353799662108266
"D030047H15Rik_chr7_4126340_4136926_-_ENSMUSG00000085886.1_ENSMUSG00000085886.1.unspliced",0.0483253454364133,0.0758400388800581,0.0498588025091703
"D030056L22Rik_chr19_18713193_18718428_+_ENSMUSG00000047044.7_ENSMUSG00000047044.7.unspliced",0.278364885962939,0.202911757399917,0.207061659012253
"D10Wsu102e_chr10_83360221_83488505_+_ENSMUSG00000020255.8_ENSMUSG00000020255.8.unspliced",0.424238770282075,0.474662027859513,0.433009834041992
"D10Wsu102e_chr10_83360221_83488505_+_ENSMUSG00000020255.8_ENSMUST00000020488.8",0.440261528513841,0.517247821518005,0.467117404675156
"D11Wsu47e_chr11_113684412_113694647_+_ENSMUSG00000041623.17_ENSMUSG00000041623.17.unspliced",0.36768871229217,0.385222223164336,0.281108202454661
"D130007C19Rik_chr4_123902129_123903634_-_ENSMUSG00000054304.3_ENSMUSG00000054304.3.unspliced",-0.0189372365161694,0.00823898012273157,0.0471950781651096
"D130007C19Rik_chr4_123902129_123903634_-_ENSMUSG00000054304.3_ENSMUST00000067277.3",-0.0245252007412752,0.00617345863272192,0.0524958081550857
"D130019J16Rik_chr1_137935189_137937346_+_ENSMUSG00000104145.1_ENSMUST00000193261.1.monoexonic.unspliced",0.0851531428639752,0.0418051215514353,0.0385422136305445
"D130020L05Rik_chr12_101082451_101088927_+_ENSMUSG00000097121.2_ENSMUSG00000097121.2.unspliced",0.0103116589289993,0.144566545448101,0.199298775709107
"D130040H23Rik_chr8_69271080_69314207_+_ENSMUSG00000079038.3_ENSMUSG00000079038.3.unspliced",0.367311757770714,0.435559212030169,0.421550160503607
"D130040H23Rik_chr8_69271080_69314207_+_ENSMUSG00000079038.3_ENSMUST00000078257.6",0.110558712975674,0.187588347835326,0.163143025619435
"D130040H23Rik_chr8_69271080_69314207_+_ENSMUSG00000079038.3_ENSMUST00000212549.1",0.108007457599988,0.255887506195222,0.205659239156606
"D130043K22Rik_chr13_24845135_24901270_+_ENSMUSG00000006711.15_ENSMUST00000006893.8",0.0413234395540508,-0.0110444614949851,0.014508605124516
